,team_name,X,Y,Z,tick,steamid,name
8,TERRORIST,-2015.405,-459.21454,11552.031,52545,76561198377335846,snow_-_
9,CT,-1685.9702,438.97028,11790.14,52545,76561198809462276,koaLx
0,CT,-624.7414,-666.3452,11776.031,52609,76561198858681422,pepe--
1,TERRORIST,-1089.2563,-67.632935,11499.635,52609,76561198350342505,nqz-
2,TERRORIST,-1030.18,-62.21942,11488.031,52609,76561198074017668,lux1-
3,TERRORIST,-2352.9688,-597.118,11488.031,52609,76561198015308884,biguzera-
4,TERRORIST,-1804.6187,-527.1648,11776.031,52609,76561198385657675,kauez_
5,CT,-1053.1136,-643.4014,11776.031,52609,76561198095896540,docz1n
6,CT,-750.1475,-611.9343,11776.031,52609,76561198135228658,gafolo
7,CT,-2309.6033,212.07146,11787.681,52609,76561198307734468,rdn---
8,TERRORIST,-1990.9751,-354.31824,11552.031,52609,76561198377335846,snow_-_
9,CT,-1687.9169,438.97015,11840.027,52609,76561198809462276,koaLx
0,CT,-391.07324,-730.7717,11776.031,52673,76561198858681422,pepe--
1,TERRORIST,-881.9973,-67.826294,11488.031,52673,76561198350342505,nqz-
2,TERRORIST,-857.1961,-183.59882,11488.031,52673,76561198074017668,lux1-
3,TERRORIST,-2352.9688,-597.118,11488.031,52673,76561198015308884,biguzera-
4,TERRORIST,-1693.2653,-527.9511,11776.031,52673,76561198385657675,kauez_
5,CT,-1140.4729,-783.16003,11776.031,52673,76561198095896540,docz1n
6,CT,-518.53705,-684.96136,11776.031,52673,76561198135228658,gafolo
7,CT,-2380.7366,252.00189,11744.031,52673,76561198307734468,rdn---
8,TERRORIST,-2003.1886,-332.49127,11552.031,52673,76561198377335846,snow_-_
9,CT,-1619.9026,398.12036,11776.031,52673,76561198809462276,koaLx
0,CT,-337.90698,-921.76294,11776.031,52737,76561198858681422,pepe--
1,TERRORIST,-749.5362,-89.77777,11488.031,52737,76561198350342505,nqz-
2,TERRORIST,-665.72565,-332.5611,11492.031,52737,76561198074017668,lux1-
3,TERRORIST,-2352.9688,-597.118,11488.031,52737,76561198015308884,biguzera-
4,TERRORIST,-1616.1003,-527.9671,11776.031,52737,76561198385657675,kauez_
5,CT,-1148.9965,-906.8111,11776.031,52737,76561198095896540,docz1n
6,CT,-328.63763,-800.9461,11776.031,52737,76561198135228658,gafolo
7,CT,-2379.758,254.14783,11744.031,52737,76561198307734468,rdn---
8,TERRORIST,-2003.1415,-333.02722,11552.031,52737,76561198377335846,snow_-_
9,CT,-1434.0603,458.10825,11855.755,52737,76561198809462276,koaLx
0,CT,-443.62378,-1110.9902,11786.787,52801,76561198858681422,pepe--
1,TERRORIST,-741.0642,-91.860535,11488.031,52801,76561198350342505,nqz-
2,TERRORIST,-699.28345,-476.81055,11515.234,52801,76561198074017668,lux1-
3,TERRORIST,-2352.9688,-597.118,11488.031,52801,76561198015308884,biguzera-
4,TERRORIST,-1582.1061,-527.9686,11776.031,52801,76561198385657675,kauez_
5,CT,-1134.9153,-1029.29,11776.031,52801,76561198095896540,docz1n
6,CT,-333.30164,-973.3119,11776.031,52801,76561198135228658,gafolo
7,CT,-2386.6946,247.88692,11744.031,52801,76561198307734468,rdn---
8,TERRORIST,-2009.2368,-249.15002,11552.031,52801,76561198377335846,snow_-_
9,CT,-1465.0009,568.98865,11874.031,52801,76561198809462276,koaLx
0,CT,-620.8118,-1193.5524,11659.763,52865,76561198858681422,pepe--
1,TERRORIST,-804.8143,-78.78241,11488.031,52865,76561198350342505,nqz-
2,TERRORIST,-735.14325,-577.7143,11540.461,52865,76561198074017668,lux1-
3,TERRORIST,-2352.9688,-597.118,11488.031,52865,76561198015308884,biguzera-
4,TERRORIST,-1579.4834,-527.71674,11776.031,52865,76561198385657675,kauez_
5,CT,-1108.5603,-1150.7454,11776.031,52865,76561198095896540,docz1n
6,CT,-340.93933,-1094.0582,11776.031,52865,76561198135228658,gafolo
7,CT,-2377.4756,256.56653,11744.031,52865,76561198307734468,rdn---
8,TERRORIST,-2039.2997,-196.09192,11552.031,52865,76561198377335846,snow_-_
9,CT,-1551.9684,576.87756,11874.031,52865,76561198809462276,koaLx
0,CT,-562.54944,-1149.0874,11679.184,52929,76561198858681422,pepe--
1,TERRORIST,-850.46533,-76.32239,11488.031,52929,76561198350342505,nqz-
2,TERRORIST,-801.412,-624.5032,11552.158,52929,76561198074017668,lux1-
3,TERRORIST,-2352.9688,-597.118,11488.031,52929,76561198015308884,biguzera-
4,TERRORIST,-1564.8002,-526.3486,11776.031,52929,76561198385657675,kauez_
5,CT,-1015.58105,-1221.9688,11776.031,52929,76561198095896540,docz1n
6,CT,-338.18268,-1160.742,11753.972,52929,76561198135228658,gafolo
7,CT,-2386.0442,248.61607,11744.031,52929,76561198307734468,rdn---
8,TERRORIST,-2050.6213,-199.8982,11552.031,52929,76561198377335846,snow_-_
9,CT,-1550.4001,576.437,11874.031,52929,76561198809462276,koaLx
0,CT,-563.00903,-1136.0312,11679.03,52993,76561198858681422,pepe--
1,TERRORIST,-855.2154,-76.19177,11488.031,52993,76561198350342505,nqz-
2,TERRORIST,-790.33936,-645.8587,11557.497,52993,76561198074017668,lux1-
3,TERRORIST,-2214.6638,-634.9488,11488.031,52993,76561198015308884,biguzera-
4,TERRORIST,-1528.7777,-515.30493,11776.031,52993,76561198385657675,kauez_
5,CT,-963.5871,-1270.0519,11750.104,52993,76561198095896540,docz1n
6,CT,-397.65674,-1264.1486,11734.147,52993,76561198135228658,gafolo
7,CT,-2391.1416,243.88438,11744.031,52993,76561198307734468,rdn---
8,TERRORIST,-2045.5011,-181.35284,11552.031,52993,76561198377335846,snow_-_
9,CT,-1528.8402,571.77924,11874.031,52993,76561198809462276,koaLx
0,CT,-485.27875,-1136.9832,11704.94,53057,76561198858681422,pepe--
1,TERRORIST,-850.8029,-76.28076,11488.031,53057,76561198350342505,nqz-
2,TERRORIST,-736.4581,-640.799,11556.232,53057,76561198074017668,lux1-
3,TERRORIST,-2155.59,-519.3568,11498.24,53057,76561198015308884,biguzera-
4,TERRORIST,-1466.101,-483.24695,11776.031,53057,76561198385657675,kauez_
5,CT,-1007.9686,-1290.4021,11756.452,53057,76561198095896540,docz1n
6,CT,-511.4303,-1310.3859,11696.223,53057,76561198135228658,gafolo
7,CT,-2384.8167,249.79025,11744.031,53057,76561198307734468,rdn---
8,TERRORIST,-2013.6927,-112.62683,11552.031,53057,76561198377335846,snow_-_
9,CT,-1532.5629,574.3742,11874.031,53057,76561198809462276,koaLx
0,CT,-604.65234,-1145.7312,11665.148,53121,76561198858681422,pepe--
1,TERRORIST,-851.0105,-76.27417,11488.031,53121,76561198350342505,nqz-
2,TERRORIST,-698.99243,-673.58514,11564.429,53121,76561198074017668,lux1-
3,TERRORIST,-1964.8185,-389.2069,11552.031,53121,76561198015308884,biguzera-
4,TERRORIST,-1409.4037,-429.36395,11776.031,53121,76561198385657675,kauez_
5,CT,-1007.9703,-1295.4451,11758.024,53121,76561198095896540,docz1n
6,CT,-610.9,-1305.9198,11663.066,53121,76561198135228658,gafolo
7,CT,-2308.1016,364.3658,11744.031,53121,76561198307734468,rdn---
8,TERRORIST,-2012.8378,-108.81787,11552.031,53121,76561198377335846,snow_-_
9,CT,-1548.457,580.3048,11874.031,53121,76561198809462276,koaLx
0,TERRORIST,-1468.8372,-1194.3975,11488.031,56724,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,56724,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,56724,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,56724,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,56724,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,56724,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,56724,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,56724,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,56724,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,56724,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,56724,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,56724,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,56724,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,56724,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,56724,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,56724,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,56724,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,56724,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,56724,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,56724,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,56788,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,56788,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,56788,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,56788,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,56788,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,56788,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,56788,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,56788,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,56788,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,56788,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,56852,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,56852,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,56852,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,56852,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,56852,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,56852,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,56852,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,56852,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,56852,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,56852,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,56916,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,56916,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,56916,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,56916,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,56916,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,56916,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,56916,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,56916,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,56916,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,56916,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,56980,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,56980,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,56980,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,56980,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,56980,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,56980,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,56980,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,56980,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,56980,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,56980,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57044,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57044,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57044,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57044,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57044,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57044,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57044,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57044,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57044,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57044,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57108,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57108,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57108,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57108,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57108,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57108,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57108,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57108,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57108,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57108,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57172,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57172,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57172,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57172,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57172,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57172,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57172,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57172,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57172,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57172,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57236,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57236,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57236,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57236,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57236,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57236,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57236,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57236,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57236,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57236,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57300,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57300,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57300,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57300,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57300,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57300,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57300,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57300,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57300,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57300,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57364,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57364,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57364,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57364,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57364,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57364,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57364,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57364,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57364,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57364,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57428,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57428,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57428,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57428,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57428,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57428,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57428,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57428,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57428,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57428,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57492,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57492,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57492,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57492,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57492,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57492,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57492,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57492,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57492,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57492,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57556,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57556,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57556,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57556,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57556,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57556,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57556,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57556,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57556,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57556,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57620,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57620,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57620,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57620,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57620,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57620,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57620,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57620,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57620,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57620,76561198858681422,pepe--
0,TERRORIST,-1468.8372,-1194.3975,11488.031,57684,76561198350342505,nqz-
1,TERRORIST,-1439.5718,-1251.7084,11488.031,57684,76561198074017668,lux1-
2,TERRORIST,-1502.5718,-1360.8275,11488.031,57684,76561198015308884,biguzera-
3,TERRORIST,-1439.7609,-1322.0359,11488.031,57684,76561198385657675,kauez_
4,CT,-1044.0262,924.3055,11776.031,57684,76561198095896540,docz1n
5,CT,-929.6314,918.6384,11776.031,57684,76561198135228658,gafolo
6,CT,-1189.3397,862.16864,11776.031,57684,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,57684,76561198377335846,snow_-_
8,CT,-860.1436,940.28204,11776.031,57684,76561198809462276,koaLx
9,CT,-1126.5762,925.89246,11776.031,57684,76561198858681422,pepe--
0,TERRORIST,-1439.7609,-1322.0359,11488.031,75374,76561198350342505,nqz-
1,TERRORIST,-1502.5718,-1360.8275,11488.031,75374,76561198074017668,lux1-
2,TERRORIST,-1468.8372,-1194.3975,11488.031,75374,76561198015308884,biguzera-
3,TERRORIST,-1439.5718,-1251.7084,11488.031,75374,76561198385657675,kauez_
4,CT,-860.1436,940.28204,11776.031,75374,76561198095896540,docz1n
5,CT,-1189.3397,862.16864,11776.031,75374,76561198135228658,gafolo
6,CT,-1126.5762,925.89246,11776.031,75374,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,75374,76561198377335846,snow_-_
8,CT,-1044.0262,924.3055,11776.031,75374,76561198809462276,koaLx
9,CT,-929.6314,918.6384,11776.031,75374,76561198858681422,pepe--
0,TERRORIST,-1439.7609,-1322.0359,11488.031,75374,76561198350342505,nqz-
1,TERRORIST,-1502.5718,-1360.8275,11488.031,75374,76561198074017668,lux1-
2,TERRORIST,-1468.8372,-1194.3975,11488.031,75374,76561198015308884,biguzera-
3,TERRORIST,-1439.5718,-1251.7084,11488.031,75374,76561198385657675,kauez_
4,CT,-860.1436,940.28204,11776.031,75374,76561198095896540,docz1n
5,CT,-1189.3397,862.16864,11776.031,75374,76561198135228658,gafolo
6,CT,-1126.5762,925.89246,11776.031,75374,76561198307734468,rdn---
7,TERRORIST,-1411.3145,-1130.3131,11488.031,75374,76561198377335846,snow_-_
8,CT,-1044.0262,924.3055,11776.031,75374,76561198809462276,koaLx
9,CT,-929.6314,918.6384,11776.031,75374,76561198858681422,pepe--
0,TERRORIST,-1585.3518,-1223.1969,11488.031,75438,76561198350342505,nqz-
1,TERRORIST,-1663.1101,-1237.9005,11488.031,75438,76561198074017668,lux1-
2,TERRORIST,-1644.6873,-1100.0494,11488.031,75438,76561198015308884,biguzera-
3,TERRORIST,-1558.8861,-1190.0275,11488.031,75438,76561198385657675,kauez_
